205 E-zmus_z1_15            53.234828 -27.911937  22.8266  23.9504  23.0024 -20.79   3.16979032573572e+09 0.000000 I  1  53.889069  5.714749 1.714425 0.0 0.378187 70.87719 19.17544 0 0.963590   2.17839726256934e-17   1.55747002775225e+41  3.561212  70.5621 0 0  51.000000  87.13116   94.74441  77.83212   83.78060    8.46312   18.96538 1 RT+   569.75  214.62   254.81    0.00   46.671   23.335   43.293   21.646 M    1.56073    0.46822    1.89247    1.30792    1.25047
206 E-zmus_z1_152           53.024782 -27.755667  21.9538  23.2764  22.3510 -21.45   5.82144070818237e+09 1.662000 H  1  66.255035  3.901850 1.170555 0.0 0.346219 73.23563 19.64713 0 0.974209   3.91352572758463e-17   2.87484081164425e+41  6.573429  41.1243 0 0  62.000000  31.30183   35.21214  35.29637   39.37364    2.57735    7.73508 1 RT+   182.82   66.80    78.02  210.39   40.490   20.245   35.171   17.586 M    0.68761    0.20628    0.39600    0.27004    0.25988
207 E-zmus_z1_153           53.028449 -27.763928  20.6208  22.1789  21.2134 -22.40   1.39646490696788e+10 1.039000 H  1  59.543175  1.914335 0.574301 0.0 0.862738 31.06952 11.21390 0 0.845105   1.25408836768918e-16   6.48629566812943e+41 14.831153  63.5965 0 0  49.000000  39.04605   84.34578  48.73605  104.93808   24.58452   54.55043 0 RT    239.06  108.28   170.74  250.52   35.576   67.520   34.985   66.398 O    0.35119    0.10536    0.43268    0.87062    0.84715
208 E-zmus_z1_158           53.096024 -27.752631  21.3070  24.4558  23.0403 -22.43   1.43558959261661e+10 0.470000 H  3  51.811123  5.683358 1.705007 0.0 0.270477 79.28942 20.85789 0 0.995268   1.15220930665007e-17   8.92352278758446e+40  2.040396  54.7946 0 0  46.000000  43.48779   44.25885  48.49081   49.35057   32.90282   51.73520 2 DN    333.77  290.38   433.09  330.21 -999.000 -999.000 -999.000 -999.000 X -999.00000 -999.00000 -999.00000 -999.00000 -999.00000
209 E-zmus_z1_159           53.063979 -27.751922  21.1724  22.8039  21.9239 -21.76   7.74515773242142e+09 0.914000 H  1  73.293694  2.383852 0.715156 0.0 0.844513 33.13254 11.62651 0 0.860699   4.69895658297711e-17   2.54236706498181e+41  5.813215  49.0365 0 0  55.000000  36.70938   72.09425  46.54144   90.60014   20.41615   44.52425 0 RT    257.01  114.76   176.10  265.29   28.241    2.002   28.211    2.000 O    0.66415    0.19925    0.64605    0.41880    0.30949
210 E-zmus_z1_166           53.068737 -27.746926  20.4409  22.9887  21.9194 -23.20   2.91763183433431e+10 0.913000 H  1  78.398056  2.455914 0.736774 0.0 0.747616 42.67402 13.53480 0 0.975108   1.05493015214381e-16   7.76711232597115e+41 17.759787 120.2296 0 0  87.000000  73.30128  116.77495  80.64785  127.44667   23.58527   50.00308 0 RT    372.47  156.24   218.91  384.41   73.686   41.931   72.094   41.026 O    0.66089    0.19827    1.05938    0.85682    0.77448
211 E-zmus_z1_167           53.068661 -27.745857  22.7867  24.0760  23.4995 -21.20   4.62413470541662e+09 1.381000 H  1 -41.144104  4.659313 1.397794 0.0 0.217923 84.93241 21.98648 0 0.609337   1.28452653879966e-17   2.98282788886719e+40  0.682035  25.4985 0 0 -58.000000  22.92938   23.86193  29.66424   30.53859    3.93789    5.27050 1 DN    169.32   65.80    69.74  186.16   39.556   19.778   36.520   18.260 M    0.97048    0.29114    1.73600    1.17252    1.15549
213 E-zmus_z1_17            53.115242 -27.910459  22.0067  24.0519  22.9416 -21.44   5.76806820221979e+09 0.864000 H  1 -59.483398  9.217428 2.765229 0.0 0.125554 90.00000 23.00000 0 0.962456   4.15807596566801e-17   2.96422288616005e+41  6.777804  84.4000 0 0 -76.000000 104.53025  105.10172  92.26653   92.41405   14.69117   13.23820 1 RT   1013.67  409.55   401.02 1040.36   61.301   30.651   60.454   30.227 M    3.10248    0.93074    2.25932    1.51040    1.51841
214 E-zmus_z1_171           53.050186 -27.740157  22.9089  24.0321  23.5768 -20.13   1.72595643619996e+09 2.511000 I  1  76.521988  1.406512 0.421954 0.0 0.579458 56.28494 16.25699 0 0.839735   8.59817891403112e-18   4.37778900567602e+40  1.000998  31.8882 0 0  65.000000   6.51716    8.87626   6.38464    8.68896    2.28855    3.23964 0 DN     14.54    6.91     8.28   19.72   20.844    2.374   20.051    2.284 O    0.25855    0.10000    0.12340    0.07072    0.06277
215 E-zmus_z1_172           53.147712 -27.739230  20.8882  23.5519  22.1739 -22.39   1.38366174786864e+10 1.686000 H  1  69.740067  1.064773 0.319432 0.0 0.675669 48.79927 14.75985 0 0.888320   1.12915728518367e-17   6.60419629188881e+40  1.510074  61.2428 0 0  28.000000  53.82048   82.55749  57.02729   87.61780   14.13412   30.22007 0 RT    111.02   45.00    60.39  128.29   38.211   14.758   28.491   11.004 O    0.17840    0.10000    1.16993    0.78003    0.69371
217 E-zmus_z1_176           53.016479 -27.733710  21.5127  23.8873  23.0655 -22.03   9.93185685201049e+09 0.661000 H  1 -50.474037  3.369191 1.010757 0.0 0.379892 70.75287 19.15058 0 0.958846   1.08599883678727e-16   7.67036124431939e+41 17.538563  90.3405 0 0 -44.000000  72.60524   81.34576  71.36687   79.13782    4.85440   16.74705 0 RT    317.29  115.62   138.62  318.96   66.413   33.206   53.959   26.980 M    0.91052    0.27315    0.56886    0.39048    0.37310
218 E-zmus_z1_181           53.021379 -27.730836  21.6309  23.0029  22.1464 -21.26   4.88686412189403e+09 2.490000 H  1  25.353241  0.721321 0.216396 0.0 0.868617 30.37793 11.07559 0 0.805583   8.25816792459199e-17   3.79615067818401e+41  8.680037  55.2543 0 0 -28.000000  15.94230   36.06230  23.88953   54.06880   13.30818   28.71889 0 RT     46.41   21.43    33.69   62.66   47.795    2.124   45.002    2.000 O    0.20530    0.10000    0.27672    0.18778    0.13526
219 E-zmus_z1_183           53.061113 -27.726907  21.6541  23.8783  22.7250 -21.90   8.81109783313851e+09 2.364000 I  1 -27.513548  1.420021 0.426006 0.0 0.615092 53.58265 15.71653 0 0.978956   5.20381592401195e-17   3.86888371172510e+41  8.846344  88.2119 0 0 -77.000000  19.64761   27.17711  19.61318   27.03544    4.27484    8.64253 0 DN     45.69   18.44    23.83   60.08   76.930   12.990   75.759   12.792 O    0.40103    0.12031    0.30720    0.17024    0.14730
220 E-zmus_z1_186           53.004736 -27.725085  20.1090  23.3406  21.9645 -23.56   4.06471380295316e+10 1.099000 H  1  40.474232  8.591667 2.577500 0.0 0.292822 77.39133 20.47827 0 0.997614   4.30644408235606e-17   3.35468681832577e+41  7.670614  95.6223 0 0  46.000000 199.49287  210.63708 218.20633  228.00488   10.52492   37.61861 1 RT+  2331.14  842.01   949.77 2461.91  127.097   63.549  101.943   50.971 M    1.50538    0.45161    8.34913    5.62326    5.46553
221 E-zmus_z1_189           52.992479 -27.719661  21.0102  22.5869  21.7150 -21.95   9.22636181202774e+09 0.000000 I  1  77.316101  3.157873 0.947362 0.0 0.784235 39.29096 12.85819 0 0.840016   6.01751074961893e-17   3.06635711733910e+41  7.011338  59.2406 0 0  76.000000  49.50092   82.10917  66.63637  109.35186   24.16618   46.99009 0 RT    410.93  182.21   256.28    0.00   47.005   23.503   39.661   19.830 M    0.93128    0.27938    1.08171    0.84557    0.74570
222 E-zmus_z1_190           53.059446 -27.715074  21.8587  24.1991  23.0366 -21.40   5.55942685260215e+09 2.178000 I  1  15.147339  1.453903 0.436171 0.0 0.849493 32.58017 11.51603 0 0.813878   3.53307102190072e-17   1.66555275199665e+41  3.808347  98.3167 0 0  64.000000  22.16099   45.38704  23.74483   48.39147   11.12609   24.19238 0 DN     83.72   37.66    58.09  106.05   98.529   49.264   81.546   40.773 M    0.41238    0.12372    1.09159    0.89771    0.75569
223 E-zmus_z1_191           53.187958 -27.715441  21.1344  24.0510  22.8189 -22.13   1.08900491956527e+10 0.760000 H  1  80.901413  4.668615 1.400584 0.0 0.405231 68.91789 18.78358 0 1.038820   4.50654589842677e-17   3.88014257089271e+41  8.872088 164.6862 0 0  71.000000  55.21582   64.01081  53.75908   61.83590    4.55503   13.51343 1 DN    343.54  126.29   151.73  348.69  131.138   65.569   91.581   45.791 M    0.67496    0.20249    1.41164    0.97204    0.92764
224 E-zmus_z1_192           53.120850 -27.715432  19.7646  23.3166  21.7201 -23.68   4.53973297578355e+10 1.001000 I  1  82.372154  5.041559 1.512468 0.0 0.642856 51.42401 15.28480 0 1.040351   2.85632555116379e-17   2.46827127887547e+41  5.643793 109.3062 0 0 -64.000000 147.20407  202.71667 167.90987  229.28308   34.53812   74.70020 1 RT   1375.57  549.51   724.97 1434.70   89.020   44.510   38.981   19.490 M    0.72865    0.21859    3.18075    2.32117    2.13156
225 E-zmus_z1_193           53.009249 -27.713472  21.5801  23.1132  22.3478 -21.81   8.11017007737755e+09 0.953000 H  1  29.311729  1.696140 0.508842 0.0 0.774974 40.16761 13.03352 0 0.970727   5.49477446684964e-17   4.00085286588732e+41  9.148097  40.0895 0 0  77.000000  44.94042   78.76373  55.90260   97.86913   19.25358   40.59641 0 RT    197.54   84.33   120.34  204.83   46.288   23.144   20.183   10.092 M    0.29917    0.10000    0.31214    0.24147    0.21288
226 E-zmus_z1_195           52.999271 -27.711333  21.0042  23.3635  22.0769 -21.98   9.48483965518351e+09 1.630000 I  1  34.163967  2.192492 0.657748 0.0 0.726620 44.52389 13.90478 0 0.821742   3.09225044478938e-17   1.49265445355047e+41  3.413009 100.8210 0 0  12.000000 116.27663  178.41714 126.23046  192.04391   34.04614   72.37588 0 RT    501.06  207.78   287.21  573.48   82.248   41.124   46.460   23.230 M    0.61990    0.18597    3.18293    2.39975    2.15367
228 E-zmus_z1_20            53.252771 -27.903958  20.3483  22.5780  21.5117 -22.75   1.92765887018452e+10 1.061000 H  1 -35.104370  2.139229 0.641769 0.0 0.442307 66.25659 18.25132 0 0.849374   1.29394128194362e-16   6.77601112683604e+41 15.493598 240.6744 0 0  56.000000 112.26620  132.34909 105.26618  123.08894   15.80256   28.94946 0 RT    313.35  121.68   142.14  329.29  216.190  108.095  117.526   58.763 M    0.60497    0.18149    1.73311    1.20288    1.15338
229 E-zmus_z1_202           53.022046 -27.701336  22.2740  24.4547  23.6753 -21.12   4.29566600641164e+09 0.963000 H  1  12.161148  4.079719 1.223916 0.0 0.234643 82.80547 21.56109 0 0.861065   3.19741388684236e-17   1.73176813798172e+41  3.959751  91.2371 0 0  15.000000 108.17698  113.06115 113.89087  117.75111    3.90441   15.63472 0 RT+   571.67  205.33   223.18  593.49   43.793   21.897   37.352   18.676 M    1.19386    0.35816    1.84128    1.22694    1.20389
230 E-zmus_z1_207           53.011267 -27.700448  19.9138  22.2220  21.2591 -23.18   2.86437784339351e+10 1.333000 H  1 -32.667961  4.284553 1.285366 0.0 0.775048 40.16059 13.03212 0 0.820058   4.47741641752303e-17   2.15039835631794e+41  4.916965  61.0218 0 0 -35.000000  70.40181  112.62844  78.40688  124.11929   24.64317   51.46951 0 RT+   632.84  270.92   385.44  690.71   35.863   17.932   32.758   16.379 M    1.27343    0.38203    1.48916    1.15192    1.01636
231 E-zmus_z1_208           53.030717 -27.694911  23.0059  23.8442  23.0455 -20.44   2.29630928002967e+09 1.743000 I  1  50.701141  1.635211 0.490563 0.0 0.480562 63.51412 17.70282 0 0.861796   5.40374058789564e-17   2.93287908560497e+41  6.706135  38.2845 0 0  72.000000  12.01516   14.70719  12.95774   15.76670    2.49244    4.39524 0 DN     30.68   12.38    14.95   35.81   26.454    2.370   26.307    2.356 O    0.47839    0.14352    0.08055    0.10000    0.10000
232 E-zmus_z1_21            53.202007 -27.904440  19.7196  22.1496  20.9532 -23.27   3.11193392597451e+10 2.044000 H  1   4.074806  3.154770 0.946431 0.0 0.908956 25.18153 10.03631 0 0.839076   6.79373881813363e-17   3.45236556169509e+41  7.893960  68.2606 0 0  76.000000  50.72175  125.49423  57.67104  141.17947   37.06926   88.76201 0 RT    530.01  251.45   439.37  653.97   26.496    6.279   26.349    6.244 O    0.89646    0.26894    0.85212    0.67519    0.46789
234 E-zmus_z1_214           53.061000 -27.688003  21.7025  23.2224  22.4524 -21.41   5.61086877950670e+09 1.042000 I  1 -37.862396  5.039961 1.511988 0.0 0.309962 76.01383 20.20277 0 0.819842   3.61733288606050e-17   1.73619596763692e+41  3.969876  82.9845 0 0 -47.000000 128.64589  135.76074 156.72006  163.79697   20.08937   32.92497 0 RT    982.38  378.89   422.16 1029.88   50.690   25.345   43.479   21.739 M    1.49808    0.44942    3.25814    2.22606    2.16474
235 E-zmus_z1_215           53.081029 -27.686943  24.0809  24.4674  24.1762 -20.38   2.17285042463714e+09 0.668000 I  4 -84.370804  0.936350 0.280905 0.0 0.906189 25.56868 10.11374 0 0.845180   7.03569505784141e-18   3.63973690857102e+40  0.832239  58.5905 0 0   0.000000  46.50038  107.74133  51.84998  120.13634  119.13634  130.84785 2 X   - 133.86    0.00     0.00 -134.65 -999.000 -999.000 -999.000 -999.000 X -999.00000 -999.00000 -999.00000 -999.00000 -999.00000
236 E-zmus_z1_217           53.085425 -27.683000  20.7316  23.0450  21.8882 -22.47   1.48946363598261e+10 2.900000 I  1  58.206802  5.689030 1.706709 0.0 0.311167 75.91891 20.18378 0 0.893907   6.74714901563939e-17   4.00777467850584e+41  9.163923 119.7881 0 0  35.000000 160.71806  169.42809 171.19835  178.78482    7.62987   31.10964 0 RT+  1210.36  436.45   499.52 1785.56   61.283   30.641   53.339   26.670 M    1.64630    0.49389    2.52817    1.70849    1.65440
237 E-zmus_z1_219           53.139850 -27.658002  20.4964  22.7856  21.9133 -23.09   2.63651498550193e+10 0.000000 I  1  61.376221  3.353379 1.006014 0.0 0.501989 61.97082 17.39417 0 0.976920   2.47373114521127e-16   1.82970628316852e+42 41.836906 177.6768 0 1  73.000000 105.72971  131.72882  94.08487  116.59264   12.41264   30.82358 0 RT    465.27  176.25   221.39    0.00 -999.000 -999.000 -999.000 -999.000 X -999.00000 -999.00000 -999.00000 -999.00000 -999.00000
238 E-zmus_z1_220           53.147317 -27.657068  21.2714  23.1517  22.1030 -21.83   8.26095288168710e+09 0.000000 z' 1  57.745777  4.790642 1.437193 0.0 0.802360 37.52794 12.50559 0 0.838415   1.47368874326933e-17   7.47431189617934e+40  1.709029  43.8837 0 0 -29.000000  17.08835   29.89307  14.09554   24.42078    5.39560   10.93360 1 DN    139.22   61.73    89.29    0.00   46.036   23.018   40.743   20.371 M    0.73372    0.22012    0.81321    0.64385    0.56059
239 E-zmus_z1_23            53.071754 -27.902452  20.4591  23.1841  21.9952 -22.90   2.21324773975207e+10 0.000000 I  1  82.080070  2.668997 0.800699 0.0 0.882840 28.64352 10.72870 0 0.960907   5.49565298210172e-17   3.90219983337692e+41  8.922523  62.5363 0 0  54.000000  49.01524  111.50702  68.39592  154.56384   38.22629   86.47603 0 RT    490.91  227.13   370.86    0.00   47.792    2.251   46.185    2.176 O    0.55796    0.16739    1.39461    0.97786    0.68291
240 E-zmus_z1_24            53.141867 -27.901838  20.6383  22.9020  21.9747 -22.33   1.30927280752733e+10 1.157000 H  1 -62.959419  3.900000 1.170000 0.0 0.339978 73.70417 19.74083 0 0.823132   6.27587884195398e-17   3.04204634944361e+41  6.955750 129.5314 0 0 -43.000000 115.59073  127.05721 130.76523  142.23621   10.41702   27.38253 0 RT+   660.12  242.58   280.01  702.58   84.021   42.011   60.334   30.167 M    0.85298    0.25589    2.35644    1.60422    1.54839
241 E-zmus_z1_27            53.210574 -27.899188  22.2117  24.4492  23.0214 -21.34   5.26053886707597e+09 1.078000 H  1  66.205246  3.188970 0.956691 0.0 0.383142 70.51635 19.10327 0 0.976142   2.62800506176105e-17   1.93998929317303e+41  4.435857  83.8264 0 0  61.000000  83.01221   93.48837 112.40337  125.32851   19.81941   29.81240 0 RT+   475.61  191.94   216.69  500.91   65.690   32.845   43.845   21.922 M    0.86810    0.26043    1.90868    1.32648    1.28239
243 E-zmus_z1_34            53.131804 -27.893583  22.6915  24.8784  23.8137 -20.74   3.02712306753285e+09 1.794000 H  1 -80.848480  1.181859 0.354558 0.0 0.739222 43.42059 13.68412 0 0.986005   2.37097625192367e-17   1.79429084075513e+41  4.102712  49.6591 0 0  83.000000  21.70968   35.19594  25.89076   41.83613    7.84822   16.48146 0 RT+    58.84   24.77    34.67   69.30   40.732   10.316   40.072   10.149 O    0.39541    0.11862    0.40237    0.25312    0.21129
244 E-zmus_z1_35            53.280661 -27.894536  19.9127  22.6562  21.4231 -23.00   2.42677874527229e+10 0.000000 I  1  15.867943  3.724687 1.117406 0.0 0.637506 51.84405 15.36881 0 0.804665   4.78754240098830e-17   2.19459500827269e+41  5.018022 126.1164 0 0  15.000000 164.84734  218.08998 194.15254  254.07387   41.75325   82.13326 0 RT+  1126.15  458.40   591.02    0.00   31.890    3.300   31.020    3.210 O    1.07308    0.32192    2.67924    1.44682    1.23976
246 E-zmus_z1_39            53.146158 -27.891964  22.7541  24.5805  23.7184 -20.53   2.49476959526695e+09 0.943000 H  1 -89.797310  1.555475 0.466643 0.0 0.646098 51.16849 15.23370 0 0.890221   3.00821819297536e-17   1.76874042057178e+41  4.044290  82.5897 0 0 -66.000000  35.84761   50.14238  36.94895   51.33352    7.95163   16.92429 0 DN     95.02   38.18    50.40   98.41   90.559   45.279   76.937   38.468 M    0.53483    0.16045    1.07732    0.78806    0.72300
247 E-zmus_z1_41            53.232721 -27.891096  20.0907  22.6469  21.2776 -23.28   3.14072895859138e+10 1.083000 H  1 -75.853859  5.368617 1.610585 0.0 0.597122 54.95399 15.99080 0 0.981888   4.11363868210835e-17   3.08106164836736e+41  7.044960  91.0671 0 0 -66.000000 145.92558  183.83978 164.25612  204.76817   29.93671   62.01200 0 RT+  1308.19  519.53   663.61 1378.69   89.003   44.501   70.592   35.296 M    1.45794    0.43738    4.51057    3.24671    3.01829
248 E-zmus_z1_45            53.135871 -27.887927  21.9224  23.7987  22.7534 -21.62   6.80817185736773e+09 0.834000 H  1  64.057465  2.981200 0.894360 0.0 0.468376 64.38885 17.87777 0 0.987489   1.50607942703053e-17   1.14400544669167e+41  2.615810  28.6344 0 0 -78.000000  93.31831  109.01231 102.71030  118.71965   11.31832   29.03581 0 RT    421.17  157.77   193.99  430.84   48.668   24.334   35.557   17.778 M    0.99705    0.29912    2.07735    1.44852    1.37087
249 E-zmus_z1_49            53.213253 -27.885620  20.6388  22.8862  21.8763 -22.75   1.92765887018452e+10 0.805000 H  1   2.488976  5.366577 1.609973 0.0 0.463046 64.77094 17.95419 0 0.981514   7.34498440749926e-17   5.49611730342453e+41 12.567074 114.4411 0 0   0.000000 151.19347  172.37685 162.08826  182.86560   17.28200   44.04396 0 RT+  1167.82  437.11   534.65 1190.91   59.955   29.978   47.579   23.789 M    1.45891    0.43767    1.79535    1.24956    1.18457
250 E-zmus_z1_50            53.179196 -27.884523  22.9429  23.8259  23.1344 -20.18   1.80730016324272e+09 1.532000 H  1 -55.955765  3.638298 1.091490 0.0 0.624829 52.83143 15.56629 0 0.908406   2.68248319229936e-17   1.65792030120254e+41  3.790895  24.8487 0 0  76.000000   9.25772   12.18566   9.11897   11.87412    2.62313    4.25227 0 DN     51.41   22.79    28.58   57.89   21.482   10.741   19.492    9.746 M    1.00851    0.30255    0.09517    0.07088    0.06561
252 E-zmus_z1_52            53.252350 -27.882021  22.8053 -25.0000  23.9599 -20.90   3.50776117967864e+09 0.946000 H  4  45.110535  2.001482 0.600445 0.0 0.463813 64.71598 17.94320 0 0.883580   1.10273522226098e-17   6.36508692361746e+40  1.455400  69.8412 0 0   0.000000  55.42952   61.30216  61.80637   68.35462   67.35462   92.15411 2 X   - 162.80    0.00     0.00 -168.68 -999.000 -999.000 -999.000 -999.000 X -999.00000 -999.00000 -999.00000 -999.00000 -999.00000
253 E-zmus_z1_53            53.086921 -27.882012  21.7637  23.5071  22.8044 -21.14   4.37552255944983e+09 0.858000 H  1  15.238655  2.718613 0.815584 0.0 0.483172 63.32656 17.66531 0 0.832164   3.72252349488251e-17   1.85352467997216e+41  4.238152  68.8445 0 0 -12.000000  36.49828   44.20137  35.77184   42.98635    4.55725   10.90478 0 DN    139.07   52.66    65.02  142.63   58.058   29.029   49.994   24.997 M    0.57007    0.17102    0.72020    0.50453    0.47645
254 E-zmus_z1_55            53.250457 -27.880857  20.7935  22.9932  21.8889 -22.18   1.14032934297909e+10 1.112000 H  1  10.971893  3.545217 1.063565 0.0 0.668293 49.39703 14.87941 0 0.885167   4.37890248421313e-17   2.53875516539096e+41  5.804957  90.0892 0 0  15.000000  94.67628  130.78780  94.79609  129.54668   20.46841   44.18724 0 RT+   546.53  220.52   295.43  578.18   40.335   20.167   34.293   17.147 M    0.99102    0.29731    1.33250    0.98167    0.89523
256 E-zmus_z1_58            53.229492 -27.879990  21.1830  23.4081  22.5064 -21.94   9.14177209008257e+09 0.796000 H  1  -0.908180  1.920142 0.576043 0.0 0.873099 29.84113 10.96823 0 0.847671   2.14300712286417e-17   1.11669680461963e+41  2.553368  65.5284 0 0 -30.000000  67.02979  146.32726  74.56335  161.59966   38.65638   87.01355 0 RT+   369.25  168.60   270.84  376.19   24.897    5.482   24.192    5.327 O    0.54335    0.16301    1.62101    1.16309    0.86098
257 E-zmus_z1_6             53.119813 -27.924779  22.9717  23.9513  23.4374 -20.15   1.75804510377209e+09 0.959000 H  2 -75.320518  1.437885 0.431365 0.0 0.620000 53.00000 25.88923 1 0.822924   2.66718187489570e-17   1.29203357468796e+41  2.954282  46.8359 0 0  20.000000  40.46689   55.21151  40.02935   54.24535   10.29177   40.86858 0 RT     92.82   39.21    89.57   96.32   42.051   21.026   35.726   17.863 M    0.50659    0.15198    0.63965    0.63774    0.43496
258 E-zmus_z1_64            53.191153 -27.872990  21.2893  22.9215  21.9127 -22.03   9.93185685201049e+09 1.783000 H  1  -9.469604  6.320424 1.896127 0.0 0.269094 79.41206 20.88241 0 0.981826   7.34439833558983e-17   5.49999961611468e+41 12.575951  54.3770 0 1  -5.000000  50.28804   52.36857  50.33747   51.91900    2.00060    8.19678 0 DN    390.50  140.55   157.53  459.02 -999.000 -999.000 -999.000 -999.000 X -999.00000 -999.00000 -999.00000 -999.00000 -999.00000
259 E-zmus_z1_65            53.093917 -27.872653  21.3007  22.9271  22.1829 -22.09   1.04961550659465e+10 1.188000 H  1  75.864685  3.372192 1.011657 0.0 0.423115 67.63216 18.52643 0 0.841964   7.97953000835914e-17   4.08941602534491e+41  9.350599  89.3240 0 0  68.000000 114.75467  132.27237 147.37712  168.24808   15.69594   41.11705 0 RT+   675.16  252.42   310.89  721.66   71.103   35.551   45.227   22.614 M    0.73218    0.21965    1.58922    1.10804    1.04829
260 E-zmus_z1_66            53.106333 -27.869237  21.5952  23.9342  22.5880 -21.94   9.14177209008257e+09 0.853000 H  1 -16.163513  3.115102 0.934531 0.0 0.501289 62.02137 17.40427 0 0.953528   4.42323552679187e-17   3.08147379700576e+41  7.045903 132.3094 0 0 -10.000000  84.25270  100.03252  79.68258   93.58925   11.84203   24.25653 0 RT    346.93  134.42   163.68  355.63   61.208   30.604   52.115   26.058 M    1.05102    0.31531    1.20518    0.84670    0.80162
261 E-zmus_z1_69            53.213649 -27.864463  22.2413  23.9397  23.1095 -21.06   4.06471366348798e+09 1.264000 H  1  38.664810  2.222179 0.666654 0.0 0.931518 21.78933  9.35787 0 0.981007   4.46919877491577e-17   3.33995205432413e+41  7.636923  29.3909 0 0 -90.000000  30.58284   89.49214  41.07100  119.31533   34.05882   86.54328 0 RT    315.52  155.48   294.71  340.89   23.113   11.557   19.761    9.880 M    0.60418    0.18125    0.47588    0.46445    0.33914
262 E-zmus_z1_7             53.012083 -27.923637  23.9129  24.2683  24.1483 -20.05   1.60335562518255e+09 0.000000 I  1  -1.773407  1.915347 0.574604 0.0 0.478378 63.67105 17.73421 0 0.818900   1.39183975633775e-17   6.66148499791230e+40  1.523173  74.8884 0 0   5.000000  37.81691   46.60303  37.03151   45.42125    4.69665   11.40844 0 DN    103.53   39.09    48.20    0.00   70.490   35.245   58.135   29.068 M    0.40374    0.12112    1.58186    1.10672    1.04582
263 E-zmus_z1_70            53.173932 -27.865018  20.9787  23.1929  22.0231 -23.21   2.94462379754397e+10 0.654000 H  1  65.090652  2.591769 0.777531 0.0 0.760178 41.53770 13.30754 0 0.858494   5.63134483272963e-17   3.02762701974153e+41  6.922780  88.7737 0 0  80.000000  80.48799  129.49911  84.73651  135.04199   25.59471   54.30836 0 RT    416.50  175.88   248.67  418.42   43.500   21.750   33.536   16.768 M    0.73121    0.21936    1.04733    0.80319    0.71212
264 E-zmus_z1_71            53.061725 -27.865891  22.8321  24.1115  23.4070 -20.52   2.47189688870283e+09 1.084000 H  1 -36.706238  3.235788 0.970736 0.0 0.629356 52.48010 15.49602 0 0.990470   1.69637869048915e-17   1.29819362905140e+41  2.968367  55.3035 0 0 -37.000000  38.31428   52.27648  37.71238   51.05703    7.64032   16.37925 1 RT+   196.60   78.43   102.76  207.22   40.741   20.370   35.082   17.541 M    0.64597    0.19379    0.83413    0.60686    0.55880
265 E-zmus_z1_73            53.121812 -27.862518  21.6550  23.7815  22.6414 -21.69   7.26156766165169e+09 0.785000 H  1  25.826920  1.682215 0.504665 0.0 0.694826 47.22344 14.44469 0 0.962754   6.82805348156576e-17   4.87133632654392e+41 11.138489  85.4145 0 0  37.000000  47.90850   73.13712  62.08498   94.54871   16.11902   33.69678 0 RT    189.27   77.72   104.93  192.61   51.261    2.217   46.252    2.000 O    0.35150    0.10545    0.59828    0.32976    0.27144
268 E-zmus_z1_8             53.207174 -27.921448  20.9933  23.5019  22.2572 -22.55   1.60335568019559e+10 0.000000 I  1 -54.427330  6.454651 1.936395 0.0 0.262115 80.04251 21.00850 0 0.980810   2.73492315146700e-17   2.04286384972607e+41  4.671083  56.8619 0 1 -70.000000  45.76589   47.52008  43.62584   44.87212    3.73850    7.02307 1 DN    344.66  127.70   138.78    0.00 -999.000 -999.000 -999.000 -999.000 X -999.00000 -999.00000 -999.00000 -999.00000 -999.00000
269 E-zmus_z1_81            53.175286 -27.852558  22.2207  23.6499  22.8204 -20.99   3.81092216742115e+09 0.783000 H  1 -89.171410  2.907459 0.872238 0.0 0.511196 61.30487 17.26097 0 0.963062   4.69577787342609e-17   3.35275554041022e+41  7.666198  55.2769 0 0  78.000000 105.43657  128.23959 134.40285  161.92052   21.92934   48.93700 0 RT    560.22  219.44   283.90  569.98   51.126   25.563   32.156   16.078 M    0.79415    0.23825    1.17603    0.84620    0.78428
270 E-zmus_z1_83            53.070700 -27.850593  21.8328  24.5919  23.3888 -22.17   1.12987450238063e+10 0.607000 H  1  -6.273643  1.989381 0.596814 0.0 0.467718 64.43598 17.88720 0 0.990444   1.22855831656858e-16   9.40122333619811e+41 21.496243 213.5378 0 0  -5.000000 150.37305  185.33273 163.22267  200.43617   18.64032   48.69999 0 RT+   474.51  177.35   217.99  474.68  168.027   84.013   45.677   22.839 M    0.41277    0.12383    0.84150    0.58630    0.55504
273 E-zmus_z1_86            53.104962 -27.849960  21.3523  22.5574  21.8136 -21.48   5.98452920058775e+09 0.788000 H  1 -17.586868  2.117466 0.635240 0.0 0.733056 43.96298 13.79260 0 0.840728   1.91784589405464e-16   9.79324685905257e+41 22.392618  66.6212 0 0 -43.000000  51.53419   81.44180  49.11951   77.18055   13.97665   29.49516 0 RT+   194.48   81.10   112.44  197.97   28.373    4.044   28.200    4.019 O    0.45996    0.13799    0.19956    0.11683    0.09560
