# x_l [fm]	x_t [fm]	E_x [GeV^2]	ERR E_x [GeV^2]
8.361669999999999936e-01 1.976393999999999984e+00 3.390000000000000001e-04 7.399999999999999894e-04
8.361669999999999936e-01 2.128423999999999872e+00 4.360000000000000269e-04 7.399999999999999894e-04
9.881969999999999921e-01 -2.128423999999999872e+00 1.105999999999999995e-03 6.030000000000000204e-04
9.881969999999999921e-01 -1.976393999999999984e+00 8.980000000000000352e-04 4.180000000000000230e-04
9.881969999999999921e-01 -1.824362999999999957e+00 4.679999999999999915e-04 4.139999999999999800e-04
9.881969999999999921e-01 -1.672333000000000069e+00 -5.180000000000000143e-04 7.360000000000000006e-04
9.881969999999999921e-01 -1.520302999999999960e+00 -7.979999999999999897e-04 7.399999999999999894e-04
9.881969999999999921e-01 -1.368273000000000073e+00 -1.340999999999999961e-03 7.380000000000000492e-04
9.881969999999999921e-01 -1.216242000000000045e+00 -1.260000000000000052e-03 7.420000000000000380e-04
9.881969999999999921e-01 -1.064211999999999936e+00 -6.840000000000000377e-04 7.349999999999999763e-04
9.881969999999999921e-01 -9.121820000000000483e-01 1.593000000000000015e-03 4.809999999999999823e-04
9.881969999999999921e-01 -7.601510000000000211e-01 4.584000000000000401e-03 4.840000000000000010e-04
9.881969999999999921e-01 -6.081210000000000226e-01 1.115200000000000045e-02 4.459999999999999989e-04
9.881969999999999921e-01 -4.560910000000000242e-01 2.296099999999999877e-02 4.670000000000000214e-04
9.881969999999999921e-01 -3.040610000000000257e-01 3.392799999999999983e-02 4.949999999999999973e-04
9.881969999999999921e-01 -1.520299999999999985e-01 4.799500000000000294e-02 5.630000000000000239e-04
9.881969999999999921e-01 0.000000000000000000e+00 3.710000000000000103e-02 6.300000000000000261e-04
9.881969999999999921e-01 1.520299999999999985e-01 4.799500000000000294e-02 5.630000000000000239e-04
9.881969999999999921e-01 3.040610000000000257e-01 3.392799999999999983e-02 4.949999999999999973e-04
9.881969999999999921e-01 4.560910000000000242e-01 2.296099999999999877e-02 4.670000000000000214e-04
9.881969999999999921e-01 6.081210000000000226e-01 1.115200000000000045e-02 4.459999999999999989e-04
9.881969999999999921e-01 7.601510000000000211e-01 4.584000000000000401e-03 4.840000000000000010e-04
9.881969999999999921e-01 9.121820000000000483e-01 1.593000000000000015e-03 4.809999999999999823e-04
9.881969999999999921e-01 1.064211999999999936e+00 -6.840000000000000377e-04 7.349999999999999763e-04
9.881969999999999921e-01 1.216242000000000045e+00 -1.260000000000000052e-03 7.420000000000000380e-04
9.881969999999999921e-01 1.368273000000000073e+00 -1.340999999999999961e-03 7.380000000000000492e-04
9.881969999999999921e-01 1.520302999999999960e+00 -7.979999999999999897e-04 7.399999999999999894e-04
9.881969999999999921e-01 1.672333000000000069e+00 -5.180000000000000143e-04 7.360000000000000006e-04
9.881969999999999921e-01 1.824362999999999957e+00 4.679999999999999915e-04 4.139999999999999800e-04
9.881969999999999921e-01 1.976393999999999984e+00 8.980000000000000352e-04 4.180000000000000230e-04
9.881969999999999921e-01 2.128423999999999872e+00 1.105999999999999995e-03 6.030000000000000204e-04
