alpha,samples,strand,mode,eigenvalue,dominant_l,score_l0,score_l1,score_l2,length,potential_min,potential_max
1.0,256,0,9,125.95312399357715,2,6.46895064237029e-06,0.04583766687298815,0.07746590053063404,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,10,126.08358675148557,2,4.334546749935376e-10,0.008631733497333016,0.06396232721105358,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,11,182.67453793834216,2,1.7785981175937538e-06,0.038962508849405116,0.06532690092578454,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,12,182.75530477740176,2,2.8212297841223665e-08,0.0061927445428280326,0.06028074020260705,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,13,249.8051114178163,2,6.005698833779574e-07,0.030404192296967676,0.05256052864145273,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,14,249.8462208411596,2,7.515624529382607e-12,0.0038011752606168852,0.05939112883967459,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,15,327.38222462856385,2,2.0187688412671545e-07,0.022629597563548372,0.04226470233036394,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,16,327.4221659140523,2,2.436323936818744e-09,0.002629058479061875,0.05074691905992475,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,0,17,415.48327499204095,2,7.67894933730139e-08,0.01898465838118216,0.036119507312652586,2.7729637911425575,-10.023886612317305,-1.2839809773484465
1.0,256,1,0,-2.7853352553221757,2,0.8364879963472479,0.2533277902043776,0.9633995346141384,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,1,0.6251414947564264,1,0.15919991245615653,0.9359030484162466,0.8897600488306551,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,2,1.4716445253287107,1,1.1682135810519226e-05,0.9031747382844454,0.47199772492785375,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,3,9.928865915534194,2,0.003971074922313517,0.09285635695741679,0.412126504251592,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,4,10.362720661627138,2,4.034466729334738e-06,0.061052169601765065,0.45966181890918656,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,5,25.367282418091413,1,0.00025751298221563727,0.15194612340483693,0.13394395577283982,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,6,25.570822452042258,2,6.15177621699614e-08,0.026708541627066228,0.06640100553808262,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,7,46.912888080859474,1,5.3297623319307845e-05,0.20031239724526828,0.10185642354816948,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,8,47.02799466173799,2,4.6112480593729356e-08,0.013980792692375755,0.055339915592553364,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,9,74.6322768523377,2,1.1140774340468016e-05,0.11096679652546902,0.13336558592933498,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,10,74.68682106108325,2,7.760607620842505e-11,0.007566086000663601,0.12142313821468512,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,11,108.53969784562727,2,2.2230340355183664e-06,0.08499350447613356,0.09242630688897345,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,12,108.57813832021534,2,2.7577314819758195e-09,0.005369020821435205,0.12394215532347658,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,13,148.69265140572077,2,6.97694869545875e-07,0.05817666562417789,0.06952247150142206,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,14,148.7060529123475,2,4.086637644908922e-09,0.002457819507197521,0.145930594355755,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,15,195.1168773846399,2,1.0227012089603312e-09,0.001384440080407957,0.12886352215191552,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,16,195.11957881326236,2,2.1713600362836165e-07,0.030661924986072845,0.0609757451624021,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,256,1,17,247.85082612223613,2,5.8747764938781156e-08,0.021328378221858783,0.042142801070795946,3.5876224338115827,-7.606963419635388,-1.108914101937158
1.0,512,0,0,-3.1497664390576077,2,0.8963632954072915,0.781671719089785,0.9891459945766149,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,1,2.1937421744723267,2,0.10125891038515673,0.7286637195198419,0.936934733027597,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,2,3.286435160445209,2,7.708070101003846e-05,0.8618881345671963,0.9612369624333292,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,3,17.757189890249737,2,0.0020757787194522924,0.13442989291749363,0.3834609649273545,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,4,18.318653655753252,2,2.0744669449494064e-06,0.07551158657607264,0.23687469180303827,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,5,43.521604751626924,2,0.0001837969482101,0.05259940252531096,0.11378106689253276,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,6,43.84496194922502,2,2.0685888657311005e-08,0.024639264596729382,0.13406350045770127,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,7,79.52395564017431,2,2.9773242388973894e-05,0.054924979715180344,0.09937080723806839,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,8,79.72268097679739,2,8.439754054090511e-10,0.015416605319191777,0.07445861368630682,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,9,125.79029619133166,2,6.500274285475752e-06,0.045842318336151267,0.07710989030352487,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,10,125.91528679670334,2,1.2954842277009114e-11,0.008582918290972266,0.06387818812091256,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,11,182.33849791642666,2,1.8155201763447421e-06,0.03935193520249019,0.06466253417598022,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,12,182.41619847935226,2,4.4214709913070886e-09,0.005792781606759469,0.060544089162780854,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,13,249.18277465215243,2,6.06505332489576e-07,0.03037792939636161,0.05246952521922033,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,14,249.23070466525826,2,9.386710780151299e-11,0.003826557768755335,0.05914475270144484,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,15,326.3365992677535,2,2.0661778854468817e-07,0.02261733990875384,0.04196424003119032,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,16,326.3703061771273,2,4.101526185063443e-10,0.0026434569636482083,0.05081867634649061,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,0,17,413.8188806503862,2,7.812858380220516e-08,0.018866760330069596,0.03599769204145848,2.773074093811138,-10.024695974095428,-1.2839809773484465
1.0,512,1,0,-2.785403617433091,2,0.8364415949081994,0.2531887830252444,0.9633529162123564,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,1,0.6247582714166441,1,0.15924169846412461,0.9359178932953268,0.8896647545969543,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,2,1.471406359711899,1,1.1729842766418642e-05,0.9031420547691974,0.4719902202427289,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,3,9.924741097342302,2,0.003974997132051427,0.09272939007172344,0.4119406814317974,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,4,10.35953853391916,2,4.1221960386334505e-06,0.06105054507305948,0.45960655857008587,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,5,25.35203900630354,1,0.0002578499735521869,0.15180701844360306,0.13364898697047217,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,6,25.553119287685934,2,5.24962700988696e-08,0.026697915913155464,0.06651945091055232,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,7,46.86266563044548,1,5.3445641952298334e-05,0.20009320575805314,0.10169094305584167,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,8,46.978627480613014,2,4.464461055518105e-08,0.014011836526326192,0.05517509147026551,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,9,74.51074884726137,2,1.1195950858632675e-05,0.11084201860693402,0.1333100804248918,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,10,74.57049683139664,2,2.5840498135674403e-10,0.0076174318401425875,0.1207172566519234,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,11,108.3003620536062,2,2.2410653427238797e-06,0.08545170724177183,0.09293113315598532,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,12,108.3303839292208,2,3.6546853161879085e-10,0.004929359239555572,0.12269996869864237,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,13,148.24380466878705,2,7.086556307622909e-07,0.05843917591713973,0.06824603292155994,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,14,148.25941451541746,2,6.324506478102642e-11,0.0022437525262280636,0.14661598932625247,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,15,194.35539262932406,2,2.1836030740834834e-07,0.030618698612849046,0.062305233511976074,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,16,194.36118449849465,2,2.926893050539025e-09,0.001502145874012573,0.12707088738677788,3.587764272491925,-7.606963419635388,-1.108914101937158
1.0,512,1,17,246.64303304451744,2,5.929573684131035e-08,0.021728230613439474,0.04211260741777858,3.587764272491925,-7.606963419635388,-1.108914101937158
3.0,128,0,0,-12.665753323367571,2,0.5605267070589444,0.7062497050995837,0.9202887997012127,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,1,-1.7923427291248366,2,0.42549273730142595,0.9181079485096239,0.9382916141330929,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,2,-0.597675440379478,2,0.001711118913340103,0.9101792175004215,0.9376697348052111,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,3,12.81361332504708,2,0.010935452190814852,0.07210573290180275,0.5068157065265336,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,4,13.859625763235428,2,2.892431339493462e-05,0.04273316491318323,0.2975886370951809,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,5,38.516738031708286,2,0.0010558223141641252,0.03256641583229809,0.0995601032857579,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,6,39.23061895942104,2,3.580575233900926e-07,0.016456597238974247,0.12699153181805567,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,7,74.72276928217394,2,0.00018652012623243759,0.04474691367983069,0.08903470379669808,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,8,75.21059241906548,2,3.5368476340863783e-09,0.012463730961580656,0.06923745268021206,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,9,121.46619785859113,2,4.301664874632033e-05,0.03975408767930336,0.07092309762805878,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,10,121.8019816033233,2,1.6735037115124615e-08,0.007288140110131483,0.061152623379381876,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,11,178.89074035091247,2,1.2152041148159676e-05,0.03452193905428873,0.061062510548907586,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,12,179.09854268145492,2,4.2683819401479437e-07,0.00590250914486058,0.05858642565556975,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,13,247.16634053446947,2,4.291106766398179e-06,0.02771777193515391,0.04942427692186402,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,14,247.26318668558534,2,1.3374365729310982e-08,0.0034040113875308878,0.05823996221631946,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,15,326.43679549790886,2,1.452875290415506e-06,0.020938915824423324,0.040254837520546795,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,16,326.5625194944506,2,2.4116655956543497e-08,0.002390091656456244,0.04942890052193647,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,0,17,417.0151513972611,2,5.604681823159291e-07,0.017887183520318515,0.034735189554446225,2.7725235486343225,-30.071659836951916,-3.8523539518677903
3.0,128,1,0,-11.193448662291118,2,0.47978890102566496,0.2958767814442511,0.8406061541958664,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,1,-2.667224234348706,1,0.49892479390450134,0.9865401037623001,0.9195829474152168,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,2,-1.932952111984179,1,0.00014433099474915042,0.953336157551417,0.3482588137599784,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,3,5.795489401504845,2,0.019540564841452328,0.07726460120255975,0.5757019911419583,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,4,6.515989363840015,2,3.7109927652101686e-05,0.028290298067439934,0.6021002197221638,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,5,21.170148834587582,1,0.0011646196485450046,0.14115169435051628,0.11581617070665308,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,6,21.524855372114256,2,9.41187557961686e-07,0.016100802157856368,0.05203282338953899,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,7,42.78624015929728,1,0.0003104437843153237,0.18052728021760625,0.08983486794985783,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,8,43.020732821854295,2,5.283741163139396e-07,0.010297099590275341,0.06463469700906169,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,9,70.77527753208909,2,6.765170223497119e-05,0.09478298219189775,0.1252407190911601,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,10,70.88044354058707,2,2.8009288592688886e-09,0.005564595691102257,0.13401888732495465,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,11,105.1482814337416,2,1.3451317917796413e-05,0.07357468111227904,0.08359148499667889,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,12,105.250322094892,2,3.7157738502122756e-08,0.005152484040580217,0.12853450008871953,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,13,146.12209049650443,2,4.477249136569539e-06,0.050107001864747334,0.0656100601976623,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,14,146.1501015199246,2,8.987365536207752e-08,0.0025923805642956528,0.14443245309463587,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,15,193.7703818774085,2,5.375935747725367e-09,0.001140541313484607,0.12620125026376533,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,16,193.79919607237724,2,1.433258139303913e-06,0.026408238436729008,0.05627010151044141,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,128,1,17,248.28470445882073,2,3.798690567104667e-07,0.018646808392691748,0.039015735904986054,3.587056141384256,-22.792311063131418,-3.328200369088145
3.0,256,0,0,-12.671030458515308,2,0.560123612501767,0.7047754707361062,0.9195099111180847,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,1,-1.7942070676855384,2,0.42584108431407436,0.9176608490624358,0.9377808589675385,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,2,-0.5969181561804247,2,0.0017196823125353036,0.9098033175455007,0.937528158840654,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,3,12.792077678565377,2,0.010972179008481946,0.07177133529784702,0.5048629283447824,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,4,13.842245394788122,2,2.8202444410157978e-05,0.042734014809485285,0.2940215981495746,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,5,38.42271355784207,2,0.0010624550390429869,0.032354754490732565,0.09868682283293596,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,6,39.14363492962359,2,3.6417636732791316e-07,0.016484594833751767,0.12540549744279533,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,7,74.45396569217965,2,0.0001885542304780098,0.044424032632642094,0.0880464441008675,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,8,74.93088860864077,2,8.037953442621795e-09,0.012519702824286104,0.06850259565246068,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,9,120.82144635466622,2,4.3845052486390835e-05,0.03967619412075676,0.06991917634793934,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,10,121.13705779361723,2,9.354115199025349e-11,0.00720651914009259,0.06057185928145354,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,11,177.55409180506373,2,1.2884361844668353e-05,0.0352684123277178,0.059747320484587196,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,12,177.75397957648394,2,5.6302334664221596e-08,0.005109736923321363,0.05843950566553375,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,13,244.68921146504536,2,4.4766590070512335e-06,0.02769156218918167,0.04902801983357836,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,14,244.8126625446018,2,9.463080405707069e-11,0.0034149855931785776,0.05741817560486209,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,15,322.27060201284723,2,1.5511525237119874e-06,0.020933959274116728,0.039687548209499185,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,16,322.36510933628085,2,4.946335036988686e-09,0.0023962102799055043,0.0491833846883782,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,0,17,410.372756352989,2,5.978044297972737e-07,0.017758515544964815,0.034410286542897274,2.7729637911425575,-30.071659836951916,-3.8519429320453398
3.0,256,1,0,-11.197897088608897,2,0.47944133987912746,0.29546127024060215,0.8398663496263968,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,1,-2.668278282538977,1,0.49918478862195326,0.9864735665601797,0.9193522780646762,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,2,-1.9321228952282687,1,0.00014756821630963483,0.9532285774103677,0.34823165511997406,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,3,5.780355053358891,2,0.019614482834689778,0.07691664291205033,0.575319233704807,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,4,6.5059915604561,2,3.760725746010791e-05,0.028230424162122885,0.6019615217364661,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,5,21.11260884918257,1,0.001169622000674647,0.14074519283963507,0.11494135082965855,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,6,21.458193124244715,2,7.626740422366878e-07,0.01605965920826167,0.05229936283306602,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,7,42.59212933798625,1,0.00031361819660555464,0.1798504308691459,0.08927972615191135,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,8,42.82939429860322,2,5.076583964778464e-07,0.01035263916003192,0.06384274123150444,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,9,70.2979507371679,2,6.891524020551034e-05,0.0945049485047661,0.12450947093952709,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,10,70.42637268222975,2,3.8040853488809425e-09,0.005571216403622862,0.13184112057944605,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,11,104.20559506198526,2,1.3845384082618387e-05,0.07441715266403846,0.08402977962566974,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,12,104.27426155416737,2,3.740559759620986e-09,0.0043875680787577725,0.1253965565455254,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,13,144.34879696947021,2,4.737272933838729e-06,0.0510071758066487,0.06264853372440929,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,14,144.38404587652596,2,2.900849321835776e-09,0.00183797127536831,0.1453350295093986,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,15,190.77077145091212,2,1.4589226317609093e-06,0.026125513927354797,0.06062339451817183,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,16,190.78005150420003,2,6.036329408051659e-08,0.0016636590711028426,0.1202609969362645,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,256,1,17,243.49880603927684,2,4.061542096915642e-07,0.019218137788167233,0.03888235932841879,3.5876224338115827,-22.820890258906164,-3.3267423058114742
3.0,512,0,0,-12.672352720781056,2,0.5600227061793819,0.7043993041676369,0.919311312158896,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,1,-1.7946735807737952,2,0.42592827829842755,0.9175465214189267,0.9376501262296285,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,2,-0.5967292756051814,2,0.0017218193863614774,0.9097082853385776,0.937492539192227,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,3,12.78669214725937,2,0.010981375445711249,0.07168651024332025,0.5043622553909258,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,4,13.83789924704696,2,2.802456638714633e-05,0.0427341401840329,0.2931090894060434,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,5,38.399212051042184,2,0.0010641176142121337,0.032301242301449165,0.09846426001326886,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,6,39.12189112711518,2,3.658693646318894e-07,0.016491567208198905,0.1249989774941684,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,7,74.38677562530776,2,0.0001890644951985507,0.044341639167513616,0.08779381061807891,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,8,74.86101050340704,2,9.521337605567225e-09,0.012534047045901883,0.06831453647488803,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,9,120.66028214218525,2,4.404928057403501e-05,0.039652702219351584,0.06965899186797242,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,10,120.97102089985435,2,5.155330623545619e-10,0.0071884626360469075,0.060425721775598726,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,11,177.21941885953393,2,1.3015841722330894e-05,0.03531813871241612,0.059409402324746924,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,12,177.41897089225802,2,1.644571612194649e-08,0.005046465683951353,0.05840015873429072,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,13,244.07052120591766,2,4.519723028732613e-06,0.027666699180260206,0.04892944327536105,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,14,244.20088544867454,2,9.4493038023277e-10,0.003434010409894237,0.057197589865061516,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,15,321.23003678267776,2,1.5749596975064545e-06,0.020886399406947236,0.039533700339726655,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,16,321.3177420898669,2,1.4672698531465593e-09,0.002441728808298295,0.04911876708504095,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,0,17,408.71451474612206,2,6.073167655400454e-07,0.017686810403817328,0.034313718042962724,2.773074093811138,-30.074087922286285,-3.8519429320453398
3.0,512,1,0,-11.199011260296942,2,0.4793543707285561,0.2953572187134215,0.8396805207622766,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,1,-2.6685420738286316,1,0.4992498140577729,0.9864568824952546,0.9192943507850546,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,2,-1.931915866694467,1,0.0001483800792313142,0.9532015874883529,0.3482249359026427,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,3,5.776570812787106,2,0.01963300058882017,0.07682975409202271,0.5752233571052325,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,4,6.503489977681016,2,3.7731252416178245e-05,0.028215373143511968,0.6019266494054006,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,5,21.098212171954096,1,0.001170872252789268,0.14064342331165852,0.11472040882216285,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,6,21.441529394609347,2,7.189359671585822e-07,0.01604899361096701,0.05236810345939468,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,7,42.543583146666606,1,0.0003144155868532928,0.17967956312988237,0.0891402644144022,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,8,42.781533629075426,2,5.025957735988602e-07,0.010366383384942217,0.06364534202804727,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,9,70.1785859486371,2,6.923464421623935e-05,0.09443789119097389,0.12430236181572125,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,10,70.31272522024702,2,3.8119723569906605e-09,0.005567947895074148,0.13131702891982533,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,11,103.96956143346773,2,1.3940597144648513e-05,0.07471954120482614,0.08436701711504768,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,12,104.0301104302448,2,9.357954294564284e-13,0.004101074476721083,0.12437479882784302,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,13,143.90471401408632,2,4.784355068534928e-06,0.05102988971660367,0.06231326522960217,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,14,143.94198214554297,2,2.730985619572794e-11,0.0018482643085815677,0.14513618946845602,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,15,190.01252102845132,2,1.5090877397670116e-06,0.02651385978679436,0.058424015646137105,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,16,190.03055758518775,2,3.106408489778817e-08,0.001332762001409243,0.1220347390473248,3.587764272491925,-22.820890258906164,-3.3267423058114742
3.0,512,1,17,242.29841875735843,2,3.966166874350832e-07,0.01928176715706529,0.040105290117150784,3.587764272491925,-22.820890258906164,-3.3267423058114742
10.0,128,0,0,-57.238057755098225,2,0.292946973676161,0.80549703974066,0.8128534789849556,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,1,-17.468853535530968,1,0.0005305964051855387,0.9517725330602088,0.771610521210702,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,2,-12.710078789576347,1,0.695764867782957,0.9488554571822073,0.9235680821358766,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,3,-2.097087091272337,2,0.0075954805698108425,0.036711635047422045,0.7883734468859626,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,4,-1.442098275688863,2,0.0006379342648125558,0.031418875470585354,0.5873311329308043,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,5,22.139834530560755,2,0.0016936653891804687,0.0056834775509635865,0.043552860639332246,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,6,23.023977491198792,2,1.4398299135236355e-05,0.0015145502258497457,0.0807989264801903,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,7,57.72544187339871,2,0.0005435049388169993,0.024787618780525007,0.05821364125092961,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,8,58.44490096156615,2,9.02934530999629e-08,0.006122986954763941,0.047861096265707774,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,9,104.13148275673588,2,0.0001694095009455109,0.02575118191218973,0.050793382590858464,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,10,104.70744686946612,2,4.652082533513856e-08,0.0038047539228312373,0.049569121815548046,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,11,161.38325951212585,2,6.161993144327362e-05,0.02499708931352359,0.045985612122155906,2.7725235486343225,-100.23886612317305,-12.8411798395593
